SentId,Word,POS,Tag
Sentence: 2653,alitaptap,FW,Animals
NaN,umaandap,VBTR_VBAF,O
NaN,tila,RBM,O
NaN,poste,NNC,Objects
NaN,ilaw,NNC,Objects
NaN,ulap,NNC,Natural_Environment
NaN,sipsip,VBAF,O
NaN,hamog,NNC,Natural_Environment
NaN,kulisap,NNC,Animals
Sentence: 2654,isa,PRI,O
NaN,ako,PRS_CCP,Humans_Body
NaN,kaibigan,NNC,Humans_Body
NaN,lungkot,JJD,O
NaN,nag,VBTS,O
NaN,iisa,PRI,O
Sentence: 2655,kabog,NNC,O
Sentence: 2656,bakit,PRQ,O
NaN,iyak,VBTR_VBAF,O
NaN,kabog,NNC,O
NaN,usisa,NNC,O
Sentence: 2657,iwas,VBTR,O
NaN,ako,PRS,Humans_Body
NaN,pinandidirian,VBTR,O
Sentence: 2658,igi,VBTF,O
NaN,saya,JJD,Objects
NaN,alam,VBS,O
Sentence: 2659,kaibigan,NNC,Humans_Body
NaN,kabog,JJD,O
NaN,bait,JJCS_JJD,O
Sentence: 2660,hindi,RBF,O
NaN,bakit,JJD,O
Sentence: 2661,huwag,RBF,O
NaN,mo,PRS,O
NaN,lang,RBI,O
NaN,piit,VBOF,O
Sentence: 2662,man,RBI,O
NaN,ting,NNC,O
NaN,bigay,NNC,O
NaN,rin,RBI,O
NaN,diyos,NNC,Natural_Environment
Sentence: 2663,lang,RBI,O
NaN,makipagkaibigan,VBW,O
Sentence: 2664,ako,PRS_CCP,Humans_Body
NaN,hiling,NNC,O
NaN,yon,PRO,O
NaN,bigyan,VBOF,O
NaN,puwang,NNC,O
NaN,mundo,NNC_CCP,Natural_Environment
NaN,galaw,VBTR,O
NaN,natin,PRP,Humans_Body
Sentence: 2665,kami,PRP_CCP,O
NaN,kapatid,NNC,Humans_Body
NaN,hilig,JJD,O
NaN,laro,VBAF,O
NaN,parke,NNC,Urban_Environment
Sentence: 2666,ahh,FW,O
NaN,isa,PRI_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,bigla,JJD_CCP,O
NaN,ulan,VBAF,Natural_Environment
Sentence: 2667,bilis,RBD,O
NaN,ako,PRS_CCP,Humans_Body
NaN,hanap,VBTS,O
NaN,masisilungan,RBD_CCP,O
NaN,tuloy,VBTS,O
NaN,rin,RBI,O
NaN,laro,VBW,O
NaN,kapatid,NNC,Humans_Body
Sentence: 2668,hindi,RBF,O
NaN,ulan,NNC,Natural_Environment
Sentence: 2669,nagagawa,VBTR,O
NaN,nito,PRO_CCP,O
NaN,lungkot,JJD,O
NaN,takot,JJD,O
NaN,araw,NNC,Natural_Environment
Sentence: 2670,basa,VBTR,O
NaN,rin,RBI,O
NaN,damit,NNC,Objects
NaN,puwede,RBT_CCP,O
NaN,ako,PRS,Humans_Body
NaN,sakit,VBW,O
Sentence: 2671,talsik,VBTR,O
NaN,ako,PRS,Humans_Body
NaN,putik,NNC,Natural_Environment
NaN,kapatid,NNC,Humans_Body
Sentence: 2672,basa,JJD_CCP,O
NaN,basa,NNC,O
NaN,damit,NNC,Objects
Sentence: 2673,basa,JJD_CCP,O
NaN,basa,NNC,O
NaN,mga,DTCP,O
NaN,damit,NNC,Objects
NaN,kapatid,NNC,Humans_Body
NaN,wala,VBN,O
NaN,siya,PRS_CCP,O
NaN,pakialam,NNC,O
Sentence: 2674,tuloy,VBTS,O
NaN,rin,RBI,O
NaN,laro,VBW,O
NaN,saya,JJD_CCP,Objects
NaN,laro,NNC,O
Sentence: 2675,maya,RBW,Animals
NaN,maya,RBW,Animals
NaN,kaway,VBAF,O
NaN,kapatid,NNC,Humans_Body
NaN,takbo,VBAF,O
NaN,uwi,NNC,O
Sentence: 2676,naku,RBD,O
NaN,takbo,VBTF,O
NaN,gitna,JJD,O
NaN,ulan,NNC,Natural_Environment
Sentence: 2677,takbo,VBTF,O
NaN,ba,RBI,O
NaN,ako,PRS,Humans_Body
NaN,ayaw,RBF,O
NaN,basa,VBW,O
Sentence: 2678,ayaw,RBF,O
NaN,rin,RBI,O
NaN,maiwang,VBTF_CCP,O
NaN,mag,VBW,O
NaN,isa,PRI,O
NaN,parke,NNC,Urban_Environment
Sentence: 2679,pssh,FW,O
NaN,pssh,FW,O
NaN,pssh,FW,O
Sentence: 2680,hmm,NNC,O
Sentence: 2681,napakaraming,JJCS_JJD_CCP,O
NaN,putik,NNC,Natural_Environment
Sentence: 2682,talon,NNC,O
NaN,talon,NNC,O
NaN,talon,NNC,O
Sentence: 2683,wow,FW,O
NaN,talsik,VBTR_VBAF,O
NaN,tubig,NNC,Natural_Environment
Sentence: 2684,ha,NNCA,O
NaN,ha,NNCA,O
NaN,ha,NNCA,O
NaN,saya,JJD,Objects
NaN,pala,RBD_CCP,Objects
NaN,laro,VBAF,O
NaN,ulan,NNC,Natural_Environment
Sentence: 2685,hinto,VBTS_VBAF,O
NaN,ulan,NNC,Natural_Environment
Sentence: 2686,oras,NNC,Objects
NaN,uwi,VBAF,O
Sentence: 2687,roon,PRL,O
NaN,kapatid,NNC,Humans_Body
Sentence: 2688,ulat,VBTS,O
NaN,nang,RBW,O
NaN,ako,PRS,Humans_Body
Sentence: 2689,basa,JJD_CCP,O
NaN,basa,NNC,O
NaN,putik,JJD,Natural_Environment
Sentence: 2690,sobra,JJCS_CCP,O
NaN,saya,PRS,Objects
NaN,gusto,VBS_CCP,O
NaN,ulan,NNC,Natural_Environment
Sentence: 2691,tagak,NNC,O
NaN,sayaw,VBW,O
NaN,sayaw,JJD,O
NaN,isa,PRI_CCP,O
NaN,paa,NNC,Humans_Body
Sentence: 2692,kabayo,NNC,Animals
NaN,sayaw,VBW,O
NaN,sayaw,JJD,O
NaN,dalawa,JJN_CCP,O
NaN,paa,NNC,Humans_Body
Sentence: 2693,elepante,NNC,Animals
NaN,sayaw,VBW,O
NaN,sayaw,JJD,O
NaN,duyan,NNC,Objects
NaN,paa,NNC,Humans_Body
Sentence: 2694,oter,FW,Animals
NaN,sayaw,FW,O
NaN,sayaw,FW,O
NaN,siya,PRS_CCP,O
NaN,talon,VBTR_VBAF,O
Sentence: 2695,manok,NNC,O
NaN,sayaw,VBW,O
NaN,sayaw,RBD,O
NaN,siya,PRS_CCP,O
NaN,bilis,RBD,O
Sentence: 2696,ahas,NNC,Animals
NaN,sayaw,VBW,O
NaN,sayaw,RBD,O
NaN,siya,PRS_CCP,O
NaN,ganda,JJCS_JJD,O
Sentence: 2697,kuwago,NNC,Animals
NaN,sayaw,VBW,O
NaN,sayaw,RBD,O
NaN,siya,PRS_CCP,O
NaN,ikot,JJD,O
Sentence: 2698,sayaw,VBTR,O
NaN,saya,JJD,Objects
Sentence: 2699,bakit,PRQ,O
NaN,gising,JJD_CCP,O
NaN,lola,NNC,Humans_Body
NaN,aga,JJD,O
NaN,duma,VBAF,Humans_Body
NaN,bakasyon,NNC,O
NaN,naman,RBI,O
Sentence: 2700,lakad,VBTF_VBAF,O
NaN,gubat,NNC,Natural_Environment
NaN,argh,FW,O
NaN,naku,FW,O
NaN,naman,RBI,O
NaN,po,RBS,O
NaN,lola,NNC,Humans_Body
NaN,gusto,VBS_CCP,O
NaN,balik,VBAF,O
NaN,duma,VBAF,Humans_Body
NaN,tulog,NNC,O
Sentence: 2701,blag,FW,O
NaN,sara,VBTS,O
NaN,pinto,NNC,Objects
Sentence: 2702,huh,PRS,O
NaN,naiwang,VBTS_CCP,O
NaN,mag,VBW,O
NaN,isa,PRI,O
NaN,duma,NNC,Humans_Body
Sentence: 2703,lola,NNC,Humans_Body
Sentence: 2704,hintay,VBTS,O
Sentence: 2705,tingnan,VBOF,O
NaN,mo,PRS,O
Sentence: 2706,mga,DTCP,O
NaN,seresa,FW,O
NaN,bigla,RBD_CCP,O
NaN,wala,VBTS,O
NaN,antok,NNC,O
NaN,duma,NNC,Humans_Body
Sentence: 2707,nagutom,VBTS,O
Sentence: 2708,mayroong,VBH_CCP,O
NaN,hinog,JJD,O
NaN,banda,NNC,Humans_Body
NaN,roon,PRL,O
Sentence: 2709,hindi,RBF,O
NaN,kaya,RBD_CCP,O
NaN,abutin,VBOF,O
NaN,duma,VBAF,Humans_Body
Sentence: 2710,wow,FW,O
Sentence: 2711,magagawa,VBTF,O
NaN,rin,RBI,O
NaN,yan,PRO,O
NaN,duma,VBAF,Humans_Body
Sentence: 2712,oh,NNCA,O
NaN,lola,NNC,Humans_Body
NaN,po,RBS,O
NaN,punta,VBTF,O
Sentence: 2713,siguro,RBM,O
NaN,duma,VBAF,Humans_Body
Sentence: 2714,tawid,VBTF,O
NaN,ilog,NNC,Natural_Environment
NaN,rin,RBI,O
NaN,siguro,RBM,O
NaN,duma,VBAF,Humans_Body
Sentence: 2715,uwi,VBAF,O
NaN,duma,VBAF,Humans_Body
NaN,sabi,VBTS,O
NaN,lola,NNC,Humans_Body
NaN,nasa,RBL,O
NaN,banda,NNC,Humans_Body
NaN,dun,PRL,O
NaN,tamis,JJCS_JJD,O
NaN,pulot,NNC,O
NaN,buo,PRI_CCP,O
NaN,mundo,NNC,Natural_Environment
Sentence: 2716,pulot,NNC,O
NaN,isip,VBTR,O
NaN,sarap,JJD,O
NaN,pulot,NNC,O
Sentence: 2717,hindi,RBF,O
NaN,hintay,VBW,O
NaN,tikman,VBW,O
Sentence: 2718,tara,NNC,O
NaN,lola,NNC,Humans_Body
Sentence: 2719,lugar,NNC,Natural_Environment
NaN,lola,NNC,Humans_Body
Sentence: 2720,naaamoy,VBTS,O
NaN,lola,NNC,Humans_Body
Sentence: 2721,siguro,RBM,O
NaN,rin,RBI,O
NaN,gawin,VBOF,O
NaN,duma,VBAF,Humans_Body
Sentence: 2722,wow,FW,O
NaN,akyat,VBTS,O
NaN,lola,NNC,Humans_Body
NaN,ito,PRO_CCP,O
NaN,gawin,VBOF,O
NaN,duma,VBAF,Humans_Body
Sentence: 2723,balang,JJD_CCP,Objects
NaN,araw,NNC,Natural_Environment
NaN,igi,VBTF,O
NaN,rin,RBI,O
NaN,lola,NNC,Humans_Body
NaN,duma,NNC,Humans_Body
Sentence: 2724,proyekto,NNC_CCP,O
NaN,likha,NNC,O
NaN,aklat,NNC,Objects
NaN,tampok,VBTR,O
NaN,mga,DTCP,O
NaN,tangi,JJD_CCP,O
NaN,bai,NNC,O
NaN,pangunahing,JJD_CCP,O
NaN,tauhan,NNC,Humans_Body
NaN,kuwento,NNC,O
NaN,kinabibilangan,VBTR,O
NaN,mga,DTCP,O
NaN,babae,JJD_CCP,Humans_Body
NaN,manunulat,NNC,Humans_Body
NaN,illustrador,FW,Humans_Body
NaN,tagapatnugot,FW,Humans_Body
NaN,guhit,NNC,O
Sentence: 2725,aklat,NNC,Objects
NaN,mga,DTCP,O
NaN,sanay,NNC,O
NaN,pagtutulungan,NNC,O
NaN,litara,NNC,O
NaN,foundation,FW,O
NaN,asia,FW,Natural_Environment
NaN,foundation,FW,O
NaN,suportado,JJD,O
NaN,este,FW,O
NaN,lauder,FW,O
NaN,companies,FW,O
Sentence: 2726,sanay,VBW,O
NaN,pang,RBI_CCP,O
NaN,propesyunal,JJD,Humans_Body
NaN,sulo,NNC,O
NaN,guhit,NNC,O
NaN,akda,NNC,Objects
NaN,aklat,NNC,Objects
NaN,isinagawa,VBTS,O
NaN,litara,FW,O
NaN,foundation,FW,O
Sentence: 2727,hilig,JJD,O
NaN,kulay,NNC,O
NaN,oso,NNC,Animals
Sentence: 2728,dilaw,JJD,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,tainga,NNC,Humans_Body
Sentence: 2729,kulay,JJD,O
NaN,tsokolate,NNC,Objects
NaN,kaniya,PRSP_CCP,O
NaN,tiyan,NNC,Humans_Body
Sentence: 2730,pula,JJD,O
NaN,kaniya,PRSP_CCP,O
NaN,bibig,NNC,Humans_Body
Sentence: 2731,asul,JJD,O
NaN,naman,RBI,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kamay,NNC,Humans_Body
Sentence: 2732,berde,JJD,O
NaN,kaniya,PRSP_CCP,O
NaN,likod,NNC,O
Sentence: 2733,kulay,JJD,O
NaN,rosas,NNC,Objects
NaN,naman,RBI,O
NaN,kaniya,PRSP_CCP,O
NaN,binti,NNC,Humans_Body
Sentence: 2734,kulay,JJD,O
NaN,oso,NNC,Animals
Sentence: 2735,hala,JJD,O
NaN,punta,VBTS,O
NaN,kulay,NNC,O
Sentence: 2736,tuwid,JJD,O
NaN,buhok,NNC,Humans_Body
Sentence: 2737,kulot,JJD,Humans_Body
NaN,buhok,NNC,Humans_Body
Sentence: 2738,kulot,JJD,Humans_Body
NaN,buntot,NNC,Humans_Body
Sentence: 2739,tuwid,JJD,O
NaN,mga,DTCP,O
NaN,buntot,NNC,Humans_Body
Sentence: 2740,hagdang,JJD_CCP,O
NaN,kulot,FW,Humans_Body
NaN,taas,NNC,O
Sentence: 2741,tuwid,JJD,O
NaN,hagdanan,NNC,Urban_Environment
Sentence: 2742,tuwid,JJD,O
NaN,daan,JJN,O
NaN,akyat,JJD,O
NaN,burol,NNC,Natural_Environment
Sentence: 2743,kulot,JJD,Humans_Body
NaN,daan,JJN,O
NaN,ikot,JJD,O
NaN,burol,NNC,Natural_Environment
Sentence: 2744,guhit,VBAF,O
NaN,mga,DTCP,O
NaN,tuwid,JJD,O
NaN,linya,NNC,O
Sentence: 2745,lagi,RBW,O
NaN,ako,PRS_CCP,Humans_Body
NaN,guhit,VBTR_VBAF,O
NaN,kulot,JJD,Humans_Body
NaN,kulot,NNC,Humans_Body
NaN,linya,NNC,O
Sentence: 2746,mo,PRS,O
NaN,ba,RBI,O
NaN,chakli,FW,O
Sentence: 2747,gusto,VBS_CCP,O
NaN,chakli,FW,O
Sentence: 2748,unat,FW,O
NaN,ba,FW,O
NaN,kulot,NNC,Humans_Body
Sentence: 2749,unat,FW,O
NaN,kulot,FW,Humans_Body
NaN,wala,VBN,O
NaN,ako,PRS_CCP,Humans_Body
NaN,pakialam,NNC,O
NaN,alam,VBS,O
NaN,parehas,JJC,O
NaN,nami,PRP_CCP,O
NaN,chaklis,NNC,O
Sentence: 2750,saya,JJD,Objects
Sentence: 2751,hagikgik,VBTR_VBAF,O
Sentence: 2752,lumbay,VBTR,O
Sentence: 2753,galit,NNC,O
Sentence: 2754,inis,VBTR,O
Sentence: 2755,lungkot,JJD,O
Sentence: 2756,nag,VBTS,O
NaN,aalala,NNC,O
Sentence: 2757,takaw,JJD,O
Sentence: 2758,taka,VBTR,O
Sentence: 2759,ramdam,VBTR,O
NaN,mo,PRS,O
Sentence: 2760,isa,PRI_CCP,O
NaN,alala,NNC,O
NaN,mga,DTCP,O
NaN,guro,NNC,Humans_Body
NaN,magulang,NNC,Humans_Body
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
NaN,nahihirapang,RBD_CCP,O
NaN,hayag,VBOF,O
NaN,ramdam,VBTR,O
Sentence: 2761,ninyo,RBD_CCP,O
NaN,gamit,VBOF,Objects
NaN,libro,NNC_CCP,Objects
NaN,tulungan,VBTF_VBOF,O
NaN,silang,PRP_CCP,Humans_Body
NaN,alam,VBOF,O
NaN,ibat,JJD,O
NaN,iba,PRI_CCP,O
NaN,emosyon,NNC,O
NaN,talakay,VBOF,O
NaN,mga,DTCP,O
NaN,sitwasyon,NNC,O
NaN,ramdam,VBTS,O
NaN,mga,DTCP,O
NaN,alam,VBOF,O
NaN,iba,PRI_CCP,O
NaN,mga,DTCP,O
NaN,emosyon,NNC,O
NaN,pakiramdam,NNC,O
NaN,hindi,RBF,O
NaN,libro,NNC_CCP,Objects
Sentence: 2762,ari,VBS,O
NaN,rin,RBI,O
NaN,mang,RBI_CCP,O
NaN,hikayat,VBOF,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
NaN,usap,NNC,O
NaN,harap,NNC,O
NaN,mga,DTCP,O
NaN,emosyon,NNC,O
NaN,galit,JJD,O
NaN,sakit,NNC,O
Sentence: 2763,kailan,PRQ,O
NaN,nagagalit,VBTR,O
NaN,mo,PRS,O
NaN,lungkot,JJD,O
NaN,kausap,VBTR,O
NaN,mo,PRS,O
NaN,balisa,VBTR,O
Sentence: 2764,dalawa,JJN_CCP,O
NaN,binti,NNC,Humans_Body
NaN,ibon,NNC,Animals
Sentence: 2765,tagak,JJD,O
NaN,dalawa,JJN_CCP,O
NaN,binti,NNC,Humans_Body
Sentence: 2766,apat,JJN,O
NaN,binti,NNC,Humans_Body
NaN,baka,RBM,Animals
Sentence: 2767,elepante,NNC,Animals
NaN,rin,RBI,O
NaN,apat,JJN,O
NaN,binti,NNC,Humans_Body
Sentence: 2768,anim,JJN,O
NaN,binti,NNC,Humans_Body
NaN,kuliglig,NNC,Animals
Sentence: 2769,alitaptap,VBTR,Animals
NaN,anim,JJN,O
NaN,binti,NNC,Humans_Body
Sentence: 2770,walo,JJN_CCP,O
NaN,binti,NNC,Humans_Body
NaN,gagamba,NNC,Animals
Sentence: 2771,oktopus,FW,Animals
NaN,walo,JJN_CCP,O
NaN,binti,NNC,Humans_Body
Sentence: 2772,hiwaga,JJD_CCP,O
NaN,ilog,NNC,Natural_Environment
NaN,anda,JJD,O
NaN,hinahon,JJD,O
Sentence: 2773,umaagos,VBTR_VBAF,O
NaN,tungo,RBL,O
NaN,nayon,NNC,Urban_Environment
NaN,lapit,JJD,O
NaN,kabundukan,NNC,Natural_Environment
Sentence: 2774,umaasa,VBTR_VBAF,O
NaN,linis,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,ka,NNC,O
NaN,daanan,NNC,Urban_Environment
NaN,tungo,RBL,O
NaN,iba,PRI_CCP,O
NaN,lugar,NNC,Natural_Environment
Sentence: 2775,thida,FW,O
NaN,isa,PRI_CCP,O
NaN,anak,NNC,Humans_Body
NaN,angkan,NNC,Humans_Body
NaN,mga,DTCP,O
NaN,mangingisda,NNC,Humans_Body
NaN,tangi,VBTR_CCP,O
NaN,kaibigan,NNC,Humans_Body
NaN,ilog,NNC,Natural_Environment
Sentence: 2776,araw,RBW,Natural_Environment
NaN,araw,RBW,Natural_Environment
NaN,siya,PRS_CCP,O
NaN,langoy,VBTR_VBAF,O
NaN,nakikipaglaro,VBTR,O
NaN,maaliwas,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,iba,PRI_CCP,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
NaN,nayon,NNC,Urban_Environment
Sentence: 2777,bang,RBM,O
NaN,taga,JJD,Humans_Body
NaN,nayon,NNC,Urban_Environment
NaN,gamit,VBW,Objects
NaN,ilog,NNC,Natural_Environment
Sentence: 2778,hukay,VBTR,O
NaN,pampang,NNC,Natural_Environment
NaN,mga,DTCP,O
NaN,pambihirang,JJD_CCP,O
NaN,mineral,NNC,Objects
NaN,benta,VBOF,O
Sentence: 2779,dulot,VBTS,O
NaN,mga,DTCP,O
NaN,dumi,NNC,Objects
NaN,dalas,RBW,O
NaN,mang,RBI_CCP,O
NaN,tapon,VBTR,O
NaN,mga,DTCP,O
NaN,taga,JJD,Humans_Body
NaN,nayon,NNC,Urban_Environment
NaN,balik,JJD,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2780,habang,RBW,O
NaN,laro,VBTR,O
NaN,thida,FW,O
NaN,iba,PRI_CCP,O
NaN,bata,NNC,Humans_Body
NaN,isa,PRI_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,langhap,VBTS,O
NaN,silang,PRP_CCP,Humans_Body
NaN,iba,JJD_CCP,O
NaN,amoy,NNC,O
Sentence: 2781,tanong,NNC,O
NaN,thida,NNC,O
Sentence: 2782,mga,DTCP,O
NaN,isda,NNC,Animals
NaN,sigaw,NNC,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
Sentence: 2783,bigla,RBD_CCP,O
NaN,nangati,VBTS,O
NaN,balat,NNC,Humans_Body
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
Sentence: 2784,ano,PRQ_CCP,O
NaN,nangyayari,VBTR,O
NaN,pilit,RBD,O
NaN,alis,VBAF,O
NaN,hagip,RBD,O
NaN,lalaki,JJD_CCP,Humans_Body
NaN,alon,NNC,O
Sentence: 2785,alis,VBAF,O
NaN,kayo,PRP,O
NaN,daanan,NNC,Urban_Environment
NaN,sigaw,NNC,O
NaN,alon,NNC,O
NaN,ano,PRQ_CCP,O
NaN,nangyari,VBTS,O
NaN,kaibigan,NNC,Humans_Body
NaN,ano,PRQ_CCP,O
NaN,nangyari,VBTS,O
NaN,tanong,NNC,O
NaN,thida,FW,O
NaN,hindi,RBF,O
NaN,ako,PRS,Humans_Body
NaN,hiwaga,JJD_CCP,O
NaN,ilog,NNC,Natural_Environment
NaN,kilala,JJD,O
NaN,mo,PRS,O
NaN,hindi,RBF,O
NaN,kayo,PRP,O
NaN,alis,VBAF,O
NaN,huli,VBTF_VBOF,O
NaN,kayo,PRP,O
Sentence: 2786,habang,RBW,O
NaN,ahon,JJD,O
NaN,pampang,NNC,Natural_Environment
NaN,ragasa,JJD,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2787,ahon,VBTS,O
NaN,naman,RBI,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
Sentence: 2788,dati,VBAF,O
NaN,naman,RBI,O
NaN,mga,DTCP,O
NaN,magulang,NNC,Humans_Body
NaN,tulo,VBAF,O
NaN,bato,NNC,Natural_Environment
NaN,nanggagalaiting,VBTR_CCP,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2789,lalo,JJCC_CCP,O
NaN,alit,VBTS,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2790,wasak,VBOF,O
NaN,mga,DTCP,O
NaN,bubong,NNC,Urban_Environment
NaN,kani,JJC,O
NaN,mga,DTCP,O
NaN,bahay,NNC,Urban_Environment
NaN,kalat,VBOF,O
NaN,mga,DTCP,O
NaN,basura,NNC,Objects
NaN,buo,PRI_CCP,O
NaN,lugar,NNC,Natural_Environment
Sentence: 2791,nang,RBW,O
NaN,hupa,VBAF,O
NaN,tubig,NNC,Natural_Environment
NaN,tambad,VBAF,O
NaN,wasak,VBTS,O
NaN,bahagi,NNC,O
NaN,nayon,NNC,Urban_Environment
Sentence: 2792,sama,JJD,O
NaN,sakit,VBTR,O
NaN,mga,DTCP,O
NaN,taga,JJD,Humans_Body
NaN,nayon,NNC,Urban_Environment
NaN,gamit,VBTR_VBAF,Objects
NaN,tubig,NNC,Natural_Environment
NaN,ilog,NNC,Natural_Environment
NaN,inumin,VBOF,O
NaN,luto,NNC,O
NaN,ligo,NNC,O
Sentence: 2793,nag,VBTS,O
NaN,isip,NNC,O
NaN,thida,FW,O
NaN,matutulungan,VBTF,O
NaN,kaniya,PRSP_CCP,O
NaN,nayon,NNC,Urban_Environment
Sentence: 2794,ba,RBI,O
NaN,tangi,VBTR_CCP,O
NaN,kaibigan,NNC,Humans_Body
NaN,ilog,NNC,Natural_Environment
Sentence: 2795,tungo,VBAF,O
NaN,thida,FW,O
NaN,ilog,NNC,Natural_Environment
NaN,namulot,VBTS,O
NaN,ilang,PRQ_CCP,O
NaN,piraso,NNC,O
NaN,mga,DTCP,O
NaN,basura,NNC,Objects
NaN,baka,RBM,Animals
NaN,sakali,RBM,O
NaN,tulo,VBW,O
Sentence: 2796,nang,RBW,O
NaN,ramdam,VBTS,O
NaN,naroron,RBD,O
NaN,bigla,RBD_CCP,O
NaN,ahon,VBAF,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2797,takot,JJD,O
NaN,takot,NNC,O
NaN,thida,FW,O
NaN,hindi,RBF,O
NaN,galaw,VBAF,O
Sentence: 2798,tulungan,VBTF_VBOF,O
NaN,mo,PRS,O
NaN,ako,PRS,Humans_Body
NaN,ilog,NNC,Natural_Environment
Sentence: 2799,ayaw,RBF,O
NaN,pangit,JJD,O
NaN,lupit,RBD,O
NaN,hindi,RBF,O
NaN,pigil,VBW,O
Sentence: 2800,bagay,NNC,Objects
NaN,lagay,VBOF,O
NaN,tubig,NNC,Natural_Environment
NaN,siya,PRS_CCP,O
NaN,bago,VBTS,O
Sentence: 2801,niyon,PRO,O
NaN,bigla,RBD_CCP,O
NaN,nangitim,VBTR,O
NaN,tubig,NNC,Natural_Environment
Sentence: 2802,alam,VBS,O
NaN,thida,FW,O
NaN,alis,VBAF,O
NaN,pampang,NNC,Natural_Environment
Sentence: 2803,matulungan,VBW,O
NaN,kaniya,PRSP_CCP,O
NaN,nayon,NNC,Urban_Environment
NaN,kailangan,VBTR,O
NaN,ring,RBI_CCP,O
NaN,tulungan,VBTF_VBOF,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2804,isip,VBTS,O
NaN,thida,FW,O
NaN,tayo,NNC,Humans_Body
NaN,dam,NNC,Urban_Environment
NaN,tulo,VBW,O
NaN,kalma,VBW,O
NaN,saklaw,VBTR_VBAF,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2805,noo,RBW_CCP,Humans_Body
NaN,una,CDB,O
NaN,wala,VBTS,O
NaN,tulong,VBTF,O
Sentence: 2806,sinimulan,VBOF,O
NaN,thida,FW,O
NaN,gawin,VBOF,O
NaN,ito,PRO_CCP,O
NaN,mag,VBW,O
NaN,isa,PRI,O
Sentence: 2807,hindi,RBF,O
NaN,laon,VBTS,O
NaN,tulo,VBAF,O
NaN,rin,RBI,O
NaN,iba,PRI_CCP,O
NaN,mga,DTCP,O
NaN,bata,NNC,Humans_Body
Sentence: 2808,nang,RBW,O
NaN,buo,PRI_CCP,O
NaN,nayon,NNC,Urban_Environment
NaN,kubuluhan,NNC,O
NaN,thida,NNC,O
NaN,tulo,VBAF,O
NaN,rin,RBI,O
NaN,mga,DTCP,O
Sentence: 2809,galit,JJD,O
NaN,rin,RBI,O
NaN,ilog,NNC,Natural_Environment
NaN,hindi,RBF,O
NaN,nakaaabot,VBTR,O
NaN,nayon,NNC,Urban_Environment
NaN,pinsala,VBW_CCP,O
NaN,alon,NNC,O
Sentence: 2810,hindi,RBF,O
NaN,tapos,VBTS,O
NaN,gawa,NNC,O
NaN,thida,NNC,O
Sentence: 2811,tingnan,VBOF,O
NaN,ninyo,PRP,O
NaN,mga,DTCP,O
NaN,dumi,NNC_CCP,Objects
NaN,agos,VBTR,O
NaN,tubig,NNC,Natural_Environment
NaN,sabi,VBOF,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 2812,talon,VBTF,O
NaN,ako,PRS,Humans_Body
NaN,ilog,NNC,Natural_Environment
NaN,kukunin,VBTF_VBOF,O
NaN,basura,NNC,Objects
Sentence: 2813,huwag,RBF,O
NaN,masyado,JJCS_CCP,O
NaN,panganib,JJD,O
NaN,sigaw,NNC,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 2814,hindi,RBF,O
NaN,kinig,VBTS,O
NaN,thida,FW,O
NaN,talon,VBAF,O
NaN,rin,RBI,O
NaN,ilog,NNC,Natural_Environment
Sentence: 2815,muntik,RBD,O
NaN,siya,PRS_CCP,O
NaN,tulak,VBOF,O
NaN,ilalim,RBD,O
NaN,lakas,JJD,O
NaN,agos,NNC,O
Sentence: 2816,taas,VBAF,O
NaN,rin,RBI,O
NaN,mga,DTCP,O
NaN,alon,NNC,O
NaN,badya,VBTR_CCP,O
NaN,wasak,VBOF,O
NaN,naman,RBI,O
NaN,nayon,NNC,Urban_Environment
Sentence: 2817,buksan,VBOF,O
NaN,niyo,PRP,O
NaN,dam,NNC,Urban_Environment
NaN,hiyaw,NNC,O
NaN,thida,NNC,O
Sentence: 2818,bilis,JJD,O
NaN,tubig,NNC,Natural_Environment
Sentence: 2819,mo,PRS,O
NaN,nang,RBW,O
NaN,ahon,VBAF,O
NaN,sagot,NNC,O
